# _tick,_time,frames,total_loss,mean_episode_return,pg_loss,baseline_loss,entropy_loss,gen_rewards,gg_loss,generator_entropy_loss,generator_baseline_loss,mean_intrinsic_rewards,mean_episode_steps,ex_reward,generator_current_target
7585,1605674308.7991934,6068000,4.165529727935791,0.04424109682440758,-0.0051157111302018166,4.171450138092041,-0.0008048293530009687,0.025999998673796654,0.07650391757488251,-0.04041837528347969,0.008145262487232685,0.39051932096481323,4.206666946411133,0.05810330808162689,7.0
7586,1605674308.9757178,6068800,4.352302074432373,0.028482012450695038,-0.045914456248283386,4.398868560791016,-0.0006516493740491569,-0.024666670709848404,-0.21523506939411163,-0.04032711312174797,0.0091096805408597,0.29126307368278503,3.700000047683716,0.019367769360542297,7.0
7587,1605674309.2695408,6069600,3.816535711288452,0.03210127353668213,0.07146191596984863,3.7464759349823,-0.0014021607348695397,-0.009333337657153606,0.17785514891147614,-0.040131568908691406,0.009515561163425446,0.25802892446517944,4.0933332443237305,0.038735538721084595,7.0
7588,1605674309.5275836,6070400,3.9101145267486572,0.014672551304101944,-0.17285799980163574,4.0849175453186035,-0.0019451210973784328,0.04333333298563957,-0.01328887976706028,-0.040280308574438095,0.015064382925629616,0.4367397129535675,3.866666793823242,0.032279614359140396,7.0
7589,1605674309.9688098,6071200,3.3039333820343018,0.06329336017370224,-0.09416641294956207,3.400824546813965,-0.002724686171859503,-0.07800000160932541,-0.3052893280982971,-0.040057919919490814,0.005582914687693119,0.12571212649345398,4.006666660308838,0.019367769360542297,7.0
7590,1605674310.2636065,6072000,2.912355422973633,0.030988430604338646,-0.11862984299659729,3.046886444091797,-0.015900982543826103,0.003333328990265727,0.48545360565185547,-0.04023345932364464,0.012813881039619446,0.5499118566513062,3.7133333683013916,0.032279614359140396,7.0
7591,1605674310.5394657,6072800,4.185548305511475,0.040110763162374496,0.4132516384124756,3.7823681831359863,-0.01007120218127966,-0.04866667091846466,-0.4973227083683014,-0.04009895771741867,0.006455942057073116,0.0,3.746666669845581,0.045191459357738495,7.0
7592,1605674310.8395884,6073600,2.5941555500030518,0.04655713587999344,-0.027602296322584152,2.63922119140625,-0.01746346987783909,0.03599999099969864,0.4442334473133087,-0.04009053483605385,0.0164325051009655,0.6352893114089966,3.7733333110809326,0.025823691859841347,7.0
7593,1605674311.1714363,6074400,2.7322158813476562,0.02182936854660511,-0.2497769594192505,3.001337766647339,-0.019344769418239594,-0.07066667079925537,-0.4616187512874603,-0.039996400475502014,0.00617218529805541,0.0,3.6066668033599854,0.025823691859841347,7.0
7594,1605674311.4152126,6075200,2.4143595695495605,0.046482644975185394,0.04756368324160576,2.3861961364746094,-0.019400406628847122,0.02933333069086075,0.4307093918323517,-0.039940886199474335,0.014907525852322578,0.6221171021461487,4.0333333015441895,0.025823691859841347,7.0
